filepath,filesize,checksum,dataset
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-15-16(1).JPG,3401627.0,e43e0906361cb0918371fecf479db9a0c515d05b89945dbe6a826d466a2024cd,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-15-16(2).JPG,3398431.0,9a31f66deb91c2df69e3fe3977c16f8f2855ea4491ff0340f3889a368cd31057,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-15-17(3).JPG,3387838.0,b3a5e6d47fee3505296d8164924f10ccd8ec6422618a259416e4d2587500d727,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-15-17(4).JPG,3389445.0,a73a6dfacb3222e85f5c7f89425c8a13a25a6099bed4cb45fe7e0b5dc4f57e7c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-15-17(5).JPG,3391258.0,d1333b40de4ddbd67025e419bf4f0f4334a8ae98292056e7be758297cc751dd9,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-20__01-38-00(1).JPG,193924.0,da842bec206db7d38bae614d226d366d8b2dba929e1850d464dea5bb64134dba,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-20__01-38-01(2).JPG,194651.0,737453e8e0fd1827d89567aaa5af5b6d62ca219f0eaa63ab88134303712c229b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-20__01-38-02(3).JPG,156242.0,502f7566c9c5c9e5f213c25ea8a9f3d18e19f3454e064181d880e36080cc9ea5,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-20__01-38-03(4).JPG,200561.0,94e9b169020821a28ff515860d132e9b9b31c6b9472a740ae74ffacd053a54d2,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-20__01-38-03(5).JPG,157367.0,7e4c2a6d4e00ceb04948c8fb1645cbd96e420ef6cb64574eaf43a97f6f02bed4,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-24(1).JPG,193359.0,229c194605a7f2684088d295a4fe250a0a907b41cf6483d0334698b25599a4d2,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-25(2).JPG,194864.0,b882467316ffa7ac6413cc1e43e7ec7235bb6bfea08a8a26f1587c5bd4db4ee8,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-26(3).JPG,194912.0,e2540d2b8a3dc62e34a944bfefe05804ce3c26967d758657d539220316bf979e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-26(4).JPG,194617.0,d59f057484ef7c66c265416355bef152856523faf3659ca5135ce3b9595d98d7,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-27(5).JPG,194282.0,64b6d67f8be944ee5eb4f419b50f884bee15e920832af988e60730816011b0c6,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-28(6).JPG,193529.0,f36b94775a4344e100dfc6ac6463d8ac97897c4dd3ceacd6e3f64fd863a6822b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-29(7).JPG,194315.0,5eb00a5139dd1bd2b5bcf3724a0e9d89cd558f35b6c99984cc47bb47e9adebb3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-29(8).JPG,194080.0,099cabd58fae616b935b369ca622cf2aaa602b89fbaa3f3b288fe131704468a5,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-37(9).JPG,194717.0,2e3e8c1f597bc8ef952f2f46b41ccdd147ee781b4ff8a31d9adf62e6063fa5fb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-39(10).JPG,194241.0,0a37c06ecde185f36ab99cfb0418605abe961a5e47d0d6581d371d664282f41f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-12-06__06-00-40(11).JPG,193959.0,f54a9d52554daf3ec39a6e61dc51439d36b43687ee013d410de9d21c1fe8a812,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-02-09__07-55-22(1).JPG,302532.0,7c4ea7931d07e97d9f58c85805417e0b95a2fd9335f1ba22d72d175c58fb2b56,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-02-09__07-55-23(2).JPG,303874.0,42553399a2b9e1cf9954fda565a86d138e41cd4930a6fb5476b5a76835e0752d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-02-09__07-55-23(3).JPG,304882.0,c10cd9e0910edd147b6e3ec1050099d908f2cedaba2d732a47151c6a6ab7d736,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-02-09__07-55-24(4).JPG,304526.0,e904fc645b190a9a32076444ecbe696643eb46aeafeced2d908ef5c6e46b8c98,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-02-09__07-55-24(5).JPG,304570.0,2cfb088fc4e664534d55da1adf5a16fd5b5986baacb38dc0e2d71660a5b145d2,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-13__06-34-28(1).JPG,4275696.0,4664e8252f8820ed74ee95013e66e58f7fdc8fd5205c27f54d3b7aa6ffee2e86,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-21-11(1).JPG,3372862.0,fde1555e037b37e4e365dafecc87853555e8e9c8d606e6622f234b2cae24d1e2,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-21-11(2).JPG,3361945.0,136d349d8b987102d80ed1b508ba08a3faf1f49a47c1929fb994bfc3f83fdbed,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-21-12(3).JPG,3364685.0,7e1518af21501d587c133586eb0ce4f1ae1ce17b2fc8bbd3669ad1b388e5648a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-21-12(4).JPG,3360908.0,eb364666aad400bf55f47278c8f55cca38a04f8ba8028ac2d4b0a82b44212796,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-21-12(5).JPG,3357866.0,c377974704a198f646118a71b4258f570bf40832876dfa9cf8dfd0ff67a397e2,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-22-45(1).JPG,3358648.0,bd6df72e61f422034e02f3b50dab6400000497644032770f1a5fc77617bf0bc4,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-22-46(2).JPG,3351267.0,be7afb8e459c29c520eeb988c566da2245946dec7b49cd18e5d457d81fcebbdd,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-22-46(3).JPG,3348738.0,bf2671e2324ffe7e9ddbe96e8e71f0fb32834c5a5522dcaa44140fdab881df3e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-22-46(4).JPG,3356524.0,051e0d51e0c5062f80677981c0e0ff7f3e025f9fa001e7cb09ef188c27b7a80b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/02_Auslesung_April-2024__2024-03-18__19-22-47(5).JPG,3349918.0,52bb634f5fbaef65d194ff0c3cec8b7f802fb20cef34f4171ccca7a8f2ec8f11,wolf
